epoch,elbo,nll,kl,prior_std
1526,[2422.5376],852.59827,[1569.9392],0.0050223996,0.06226142020342202
1527,[2424.893],856.21606,[1568.677],0.0050223996,0.062268623896604446
1528,[2408.8623],841.4669,[1567.3954],0.0050223996,0.06227582693679913
1529,[2428.709],862.6112,[1566.0977],0.0050223996,0.062283029323968855
1530,[2420.4849],855.68774,[1564.7971],0.0050223996,0.06229023105640903
1531,[2421.4773],857.96643,[1563.511],0.0050223996,0.06229743213419375
1532,[2403.005],840.7639,[1562.241],0.0050223996,0.06230463255689031
1533,[2399.3276],838.36255,[1560.9651],0.0050223996,0.062311832325102526
1534,[2407.462],847.77026,[1559.6917],0.0050223996,0.062319031438423295
1535,[2394.3076],835.8867,[1558.4209],0.0050223996,0.06232622989820999
1536,[2406.7334],849.5818,[1557.1519],0.0050223996,0.06233342770594106
1537,[2419.944],864.05566,[1555.8884],0.0050223996,0.0623406248629024
1538,[2393.4326],838.79926,[1554.6335],0.0050223996,0.062347821368835175
1539,[2431.0376],877.6555,[1553.3821],0.0050223996,0.06235501722593658
1540,[2387.3325],835.1998,[1552.1327],0.0050223996,0.062362212434548474
1541,[2424.9258],874.0658,[1550.8599],0.0050223996,0.06236940699548735
1542,[2388.474],838.88715,[1549.5869],0.0050223996,0.062376600907029435
1543,[2389.0894],840.771,[1548.3185],0.0050223996,0.06238379417052546
1544,[2382.7793],835.73816,[1547.0409],0.0050223996,0.0623909867852996
1545,[2398.4185],852.63965,[1545.7788],0.0050223996,0.062398178754123484
1546,[2399.6943],855.1744,[1544.52],0.0050223996,0.062405370077189895
1547,[2409.211],865.95435,[1543.2567],0.0050223996,0.06241256075547989
1548,[2376.6196],834.6389,[1541.9807],0.0050223996,0.06241975078678673
1549,[2391.477],850.7618,[1540.7151],0.0050223996,0.06242694017266258
1550,[2365.791],826.35474,[1539.4364],0.0050223996,0.06243412891156433
1551,[2387.925],849.75354,[1538.1714],0.0050223996,0.062441317005222804
1552,[2380.3877],843.4468,[1536.9409],0.0050223996,0.06244850445465573
1553,[2358.671],822.9664,[1535.7043],0.0050223996,0.06245569126237363
1554,[2373.8552],839.3887,[1534.4666],0.0050223996,0.06246287742826226
1555,[2381.315],848.0655,[1533.2496],0.0050223996,0.06247006295672372
1556,[2388.1152],856.0845,[1532.0309],0.0050223996,0.062477247848484435
1557,[2375.2056],844.3761,[1530.8293],0.0050223996,0.06248443210637573
1558,[2371.7136],842.0952,[1529.6184],0.0050223996,0.06249161573130431
1559,[2368.0627],839.6603,[1528.4025],0.0050223996,0.06249879872530326
1560,[2391.212],864.0207,[1527.1912],0.0050223996,0.06250598108888523
1561,[2366.838],840.8635,[1525.9744],0.0050223996,0.06251316282352244
1562,[2375.2627],850.5281,[1524.7346],0.0050223996,0.06252034392799843
1563,[2382.126],858.63916,[1523.4868],0.0050223996,0.06252752440054142
1564,[2357.1274],834.8802,[1522.2472],0.0050223996,0.0625347042394843
1565,[2368.8633],847.8362,[1521.0272],0.0050223996,0.06254188344582003
1566,[2355.4172],835.6322,[1519.785],0.0050223996,0.06254906201865856
1567,[2349.4856],830.92957,[1518.556],0.0050223996,0.06255623995840083
1568,[2351.6042],834.2677,[1517.3367],0.0050223996,0.06256341726627734
1569,[2373.8315],857.71326,[1516.1184],0.0050223996,0.06257059394366635
1570,[2386.1597],871.25964,[1514.9001],0.0050223996,0.0625777699914974
1571,[2347.9077],834.21875,[1513.6888],0.0050223996,0.06258494540935461
1572,[2354.5376],842.0741,[1512.4634],0.0050223996,0.06259212019773173
1573,[2350.651],839.4206,[1511.2302],0.0050223996,0.0625992943570195
1574,[2364.637],854.63074,[1510.0063],0.0050223996,0.06260646788768268
1575,[2349.3994],840.5946,[1508.8048],0.0050223996,0.06261364078952422
1576,[2369.5771],861.95685,[1507.6202],0.0050223996,0.06262081306376295
1577,[2329.1987],822.7727,[1506.4258],0.0050223996,0.06262798470999792
1578,[2334.8167],829.5996,[1505.217],0.0050223996,0.06263515572872894
1579,[2346.392],842.4171,[1503.975],0.0050223996,0.06264232611898538
1580,[2362.4915],859.7614,[1502.73],0.0050223996,0.06264949588120934
1581,[2358.4727],856.98267,[1501.4897],0.0050223996,0.06265666501518546
1582,[2340.8667],840.6079,[1500.2588],0.0050223996,0.06266383352109804
1583,[2327.829],828.78204,[1499.047],0.0050223996,0.06267100139905661
1584,[2347.377],849.5432,[1497.8337],0.0050223996,0.06267816864999515
1585,[2351.1458],854.4939,[1496.6519],0.0050223996,0.06268533527498642
1586,[2346.245],850.7695,[1495.4758],0.0050223996,0.06269250127521596
1587,[2321.2178],826.93665,[1494.2812],0.0050223996,0.06269966665073577
1588,[2338.039],844.9558,[1493.0833],0.0050223996,0.06270683140211174
1589,[2326.4443],834.5492,[1491.8953],0.0050223996,0.0627139955296219
1590,[2320.3516],829.6454,[1490.706],0.0050223996,0.06272115903555456
1591,[2338.774],849.2737,[1489.5005],0.0050223996,0.06272832192054839
1592,[2334.7925],846.5105,[1488.2819],0.0050223996,0.06273548418518331
1593,[2353.8015],866.72217,[1487.0792],0.0050223996,0.06274264582954156
1594,[2349.0508],863.17065,[1485.8801],0.0050223996,0.0627498068531912
1595,[2347.1147],862.43225,[1484.6825],0.0050223996,0.06275696725385202
1596,[2338.0098],854.51245,[1483.4972],0.0050223996,0.06276412703308151
1597,[2316.6743],834.38306,[1482.2915],0.0050223996,0.062771286189615
1598,[2332.5283],851.4469,[1481.0813],0.0050223996,0.06277844472395319
1599,[2349.148],869.26807,[1479.8799],0.0050223996,0.06278560263450746
1600,[2321.0142],842.308,[1478.706],0.0050223996,0.06279275992273928
1601,[2308.8662],831.33276,[1477.5336],0.0050223996,0.06279991658868436
1602,[2312.128],835.77094,[1476.357],0.0050223996,0.06280707263477571
1603,[2334.985],859.81177,[1475.1735],0.0050223996,0.06281422806159545
1604,[2316.9243],842.9211,[1474.003],0.0050223996,0.06282138287089335
1605,[2314.956],842.1328,[1472.8232],0.0050223996,0.06282853706340447
1606,[2318.2793],846.6416,[1471.6378],0.0050223996,0.0628356906400054
1607,[2307.3496],836.8899,[1470.4597],0.0050223996,0.062842843600414
1608,[2339.4785],870.1907,[1469.2878],0.0050223996,0.06284999594616486
1609,[2328.4858],860.36285,[1468.123],0.0050223996,0.06285714767673695
1610,[2302.1558],835.23334,[1466.9224],0.0050223996,0.06286429879144202
1611,[2331.0286],865.303,[1465.7257],0.0050223996,0.06287144928876867
1612,[2310.409],845.8575,[1464.5515],0.0050223996,0.06287859917001487
1613,[2310.6848],847.3063,[1463.3785],0.0050223996,0.06288574843439215
1614,[2299.21],837.00336,[1462.2065],0.0050223996,0.06289289708343695
1615,[2339.0322],878.00446,[1461.0277],0.0050223996,0.06290004511616826
1616,[2326.681],866.8296,[1459.8513],0.0050223996,0.06290719253198944
1617,[2314.3726],855.69556,[1458.6769],0.0050223996,0.06291433932750842
1618,[2308.3035],850.8069,[1457.4966],0.0050223996,0.06292148550263088
1619,[2306.2786],849.97015,[1456.3085],0.0050223996,0.06292863105508772
1620,[2306.3333],851.2147,[1455.1185],0.0050223996,0.06293577598439253
1621,[2305.0967],851.1573,[1453.9392],0.0050223996,0.06294292028890917
1622,[2296.4521],843.6898,[1452.7625],0.0050223996,0.06295006396954944
1623,[2313.9766],862.391,[1451.5854],0.0050223996,0.0629572070256891
1624,[2295.8809],845.46814,[1450.4126],0.0050223996,0.06296434945890421
1625,[2297.697],848.4619,[1449.2351],0.0050223996,0.06297149126934704
1626,[2321.3115],873.2512,[1448.0604],0.0050223996,0.06297863245718643
1627,[2312.4224],865.5308,[1446.8914],0.0050223996,0.06298577302206781
1628,[2302.1458],856.4259,[1445.7198],0.0050223996,0.06299291296334833
1629,[2294.226],849.6813,[1444.5449],0.0050223996,0.06300005228010894
1630,[2278.6584],835.28796,[1443.3705],0.0050223996,0.06300719097202995
1631,[2292.727],850.51855,[1442.2085],0.0050223996,0.06301432903967698
1632,[2284.4302],843.3685,[1441.0615],0.0050223996,0.0630214664852944
1633,[2269.027],829.1283,[1439.8988],0.0050223996,0.0630286033107752
1634,[2273.271],834.54333,[1438.7275],0.0050223996,0.06303573951719506
1635,[2264.9392],827.37585,[1437.5635],0.0050223996,0.06304287510768304
1636,[2294.069],857.6883,[1436.3809],0.0050223996,0.06305001008327062
1637,[2306.905],871.6837,[1435.2213],0.0050223996,0.06305714444726306
1638,[2260.9836],826.9254,[1434.0583],0.0050223996,0.06306427820159344
1639,[2282.586],849.71075,[1432.8752],0.0050223996,0.06307141134720123
1640,[2282.0422],850.3472,[1431.6951],0.0050223996,0.06307854388517233
1641,[2281.4102],850.8728,[1430.5371],0.0050223996,0.0630856758173009
1642,[2312.178],882.7937,[1429.3843],0.0050223996,0.06309280714453017
1643,[2267.7158],839.49915,[1428.2168],0.0050223996,0.06309993786608928
1644,[2282.3716],855.318,[1427.0537],0.0050223996,0.06310706798162226
1645,[2263.4663],837.57074,[1425.8955],0.0050223996,0.06311419749116462
1646,[2272.5142],847.7899,[1424.7242],0.0050223996,0.06312132639448124
1647,[2296.933],873.36194,[1423.5712],0.0050223996,0.06312845469236926
1648,[2283.166],860.7308,[1422.4353],0.0050223996,0.06313558238668229
1649,[2269.4521],848.15643,[1421.2959],0.0050223996,0.06314270947759305
1650,[2301.0574],880.91406,[1420.1433],0.0050223996,0.06314983596490265
1651,[2283.8162],864.81635,[1418.9999],0.0050223996,0.06315696184773589
1652,[2257.058],839.18994,[1417.8683],0.0050223996,0.06316408712540214
1653,[2274.7832],858.04004,[1416.7432],0.0050223996,0.06317121179867619
1654,[2257.3306],841.7095,[1415.6211],0.0050223996,0.06317833586919432
1655,[2257.7402],843.24384,[1414.4965],0.0050223996,0.06318545933878744
1656,[2255.8657],842.5044,[1413.3613],0.0050223996,0.06319258220792301
1657,[2263.9827],851.7562,[1412.2263],0.0050223996,0.06319970447828097
1658,[2239.9666],828.87634,[1411.0901],0.0050223996,0.06320682615033824
1659,[2273.3413],863.3909,[1409.9502],0.0050223996,0.06321394722498955
1660,[2254.4712],845.65625,[1408.815],0.0050223996,0.0632210677024129
1661,[2255.3345],847.64075,[1407.6937],0.0050223996,0.06322818758322031
1662,[2244.0632],837.49554,[1406.5676],0.0050223996,0.06323530686766532
1663,[2266.5981],861.17114,[1405.4271],0.0050223996,0.06324242555529735
1664,[2238.1233],833.84204,[1404.2812],0.0050223996,0.06324954364537322
1665,[2257.2383],854.1117,[1403.1267],0.0050223996,0.06325666113750238
1666,[2288.4004],886.4126,[1401.9878],0.0050223996,0.06326377803271
1667,[2252.789],851.9487,[1400.8403],0.0050223996,0.06327089433138358
1668,[2258.4604],858.7406,[1399.7196],0.0050223996,0.0632780100351441
1669,[2240.0317],841.43445,[1398.5975],0.0050223996,0.06328512514529513
1670,[2259.6853],862.2033,[1397.4819],0.0050223996,0.06329223966175518
1671,[2256.498],860.12195,[1396.3759],0.0050223996,0.0632993535861111
1672,[2239.6392],844.379,[1395.2603],0.0050223996,0.06330646691772855
1673,[2255.2666],861.11523,[1394.1515],0.0050223996,0.06331357965678275
1674,[2235.5698],842.5294,[1393.0404],0.0050223996,0.06332069180268128
1675,[2256.3716],864.4697,[1391.902],0.0050223996,0.06332780335514009
1676,[2234.5403],843.7819,[1390.7584],0.0050223996,0.06333491431219271
1677,[2236.069],846.4404,[1389.6287],0.0050223996,0.06334202467421927
1678,[2223.755],835.2604,[1388.4946],0.0050223996,0.06334913444033008
1679,[2254.2493],866.8971,[1387.3522],0.0050223996,0.06335624361051195
1680,[2241.77],855.5521,[1386.218],0.0050223996,0.06336335218337176
1681,[2237.58],852.51624,[1385.0637],0.0050223996,0.06337046015815367
1682,[2224.337],840.4347,[1383.9023],0.0050223996,0.06337756753276463
1683,[2236.5054],853.77637,[1382.729],0.0050223996,0.06338467430618332
1684,[2232.21],850.6426,[1381.5674],0.0050223996,0.06339178047722838
1685,[2233.0073],852.6024,[1380.405],0.0050223996,0.06339888604704186
1686,[2241.7778],862.54156,[1379.2363],0.0050223996,0.06340599101427885
1687,[2246.5725],868.5025,[1378.0701],0.0050223996,0.0634130953801956
1688,[2246.6396],869.73425,[1376.9055],0.0050223996,0.06342019914237002
1689,[2229.9346],854.1595,[1375.7751],0.0050223996,0.06342730230177007
1690,[2214.7183],840.05865,[1374.6597],0.0050223996,0.06343440485823801
1691,[2232.819],859.26685,[1373.5522],0.0050223996,0.06344150681434244
1692,[2219.8015],847.351,[1372.4504],0.0050223996,0.0634486081703313
1693,[2207.3198],835.9945,[1371.3252],0.0050223996,0.06345570892793495
1694,[2205.1494],834.94916,[1370.2004],0.0050223996,0.06346280908704918
1695,[2229.2324],860.1499,[1369.0825],0.0050223996,0.06346990865020202
1696,[2203.8174],835.84607,[1367.9712],0.0050223996,0.06347700761814742
1697,[2210.3354],843.4807,[1366.8547],0.0050223996,0.0634841059932918
1698,[2199.8271],834.0987,[1365.7285],0.0050223996,0.06349120377662093
1699,[2231.41],866.7987,[1364.6112],0.0050223996,0.06349830096991876
1700,[2194.9246],831.4152,[1363.5093],0.0050223996,0.06350539757400968
1701,[2230.8442],868.44354,[1362.4006],0.0050223996,0.06351249359004035
1702,[2195.1436],833.84906,[1361.2947],0.0050223996,0.0635195890183207
1703,[2217.3203],857.11914,[1360.2012],0.0050223996,0.06352668385993435
1704,[2208.701],849.5824,[1359.1187],0.0050223996,0.06353377811635794
1705,[2238.043],879.9993,[1358.0437],0.0050223996,0.06354087178939924
1706,[2227.4917],870.5143,[1356.9773],0.0050223996,0.06354796488031483
1707,[2200.218],844.3026,[1355.9154],0.0050223996,0.06355505738935542
1708,[2215.6077],860.762,[1354.8455],0.0050223996,0.06356214931760926
1709,[2208.683],854.9121,[1353.7711],0.0050223996,0.06356924066483005
1710,[2208.0046],855.3091,[1352.6956],0.0050223996,0.06357633143080743
1711,[2205.8296],854.2116,[1351.6179],0.0050223996,0.06358342161524869
1712,[2233.8125],883.2602,[1350.5522],0.0050223996,0.06359051121920303
1713,[2184.6875],835.188,[1349.4995],0.0050223996,0.06359760024297367
1714,[2184.4172],835.97156,[1348.4457],0.0050223996,0.06360468868799762
1715,[2204.5322],857.13916,[1347.3932],0.0050223996,0.0636117765554621
1716,[2184.1682],837.8243,[1346.344],0.0050223996,0.0636188638466623
1717,[2191.592],846.30396,[1345.2881],0.0050223996,0.06362595056200818
1718,[2208.9753],864.7363,[1344.239],0.0050223996,0.06363303670142567
1719,[2189.8887],846.68256,[1343.206],0.0050223996,0.06364012226508745
1720,[2188.9153],846.7582,[1342.157],0.0050223996,0.06364720725245185
1721,[2189.2192],848.1189,[1341.1001],0.0050223996,0.06365429166433637
1722,[2219.009],878.9583,[1340.0505],0.0050223996,0.06366137550264081
1723,[2191.337],852.3331,[1339.0038],0.0050223996,0.0636684587682669
1724,[2176.6406],838.6925,[1337.9481],0.0050223996,0.06367554146103707
1725,[2187.1768],850.286,[1336.8909],0.0050223996,0.06368262358090984
1726,[2182.7324],846.9328,[1335.7996],0.0050223996,0.06368970512691119
1727,[2168.2866],833.5827,[1334.7039],0.0050223996,0.0636967860986941
1728,[2173.5723],839.95575,[1333.6165],0.0050223996,0.06370386649711879
1729,[2183.7837],851.23413,[1332.5497],0.0050223996,0.0637109463243814
1730,[2184.5476],853.0732,[1331.4744],0.0050223996,0.06371802558136005
1731,[2194.6033],864.1991,[1330.4043],0.0050223996,0.06372510426802495
1732,[2228.7063],899.36145,[1329.345],0.0050223996,0.06373218238433832
1733,[2169.6096],841.31445,[1328.2952],0.0050223996,0.06373925992975313
1734,[2168.7812],841.55646,[1327.2246],0.0050223996,0.06374633690334733
1735,[2173.7866],847.6398,[1326.147],0.0050223996,0.06375341330380922
1736,[2186.0352],860.94946,[1325.0856],0.0050223996,0.06376048913086363
1737,[2172.4814],848.4397,[1324.0417],0.0050223996,0.06376756438470636
1738,[2195.6445],872.6275,[1323.0168],0.0050223996,0.06377463906694145
1739,[2140.3286],818.33,[1321.9988],0.0050223996,0.06378171317797326
1740,[2187.266],866.32275,[1320.9432],0.0050223996,0.06378878671778071
1741,[2169.529],849.6604,[1319.8687],0.0050223996,0.06379585968514306
1742,[2165.0947],846.28503,[1318.8098],0.0050223996,0.06380293208005643
1743,[2175.4246],857.6665,[1317.758],0.0050223996,0.06381000390380509
1744,[2156.1724],839.4812,[1316.6909],0.0050223996,0.06381707515571458
1745,[2174.4932],858.85767,[1315.6355],0.0050223996,0.06382414583581383
1746,[2171.6116],857.0257,[1314.5859],0.0050223996,0.06383121594399403
1747,[2157.7383],844.2115,[1313.5269],0.0050223996,0.06383828547929443
1748,[2157.783],845.319,[1312.464],0.0050223996,0.06384535444158573
1749,[2187.7642],876.3628,[1311.4014],0.0050223996,0.06385242283109413
1750,[2159.758],849.41675,[1310.3413],0.0050223996,0.06385949064684646
1751,[2155.6936],846.40594,[1309.2876],0.0050223996,0.06386655788746393
1752,[2157.6714],849.43115,[1308.2404],0.0050223996,0.06387362455225859
1753,[2146.1436],838.94696,[1307.1968],0.0050223996,0.06388069064219129
1754,[2178.842],872.6934,[1306.1487],0.0050223996,0.06388775615852874
1755,[2158.2837],853.18225,[1305.1013],0.0050223996,0.063894821101682
1756,[2160.0947],856.05884,[1304.0358],0.0050223996,0.06390188547127476
1757,[2143.6025],840.6333,[1302.9694],0.0050223996,0.06390894926730387
1758,[2147.6997],845.7991,[1301.9006],0.0050223996,0.06391601249079325
1759,[2159.5122],858.69934,[1300.8127],0.0050223996,0.06392307514223236
1760,[2149.253],849.52045,[1299.7325],0.0050223996,0.06393013722222486
1761,[2158.6118],859.94775,[1298.6641],0.0050223996,0.06393719873094492
1762,[2129.4907],831.9061,[1297.5845],0.0050223996,0.06394425966853572
1763,[2170.8506],874.34204,[1296.5084],0.0050223996,0.06395132003459786
1764,[2148.9844],853.52014,[1295.4644],0.0050223996,0.06395837983022559
1765,[2154.7773],860.33374,[1294.4436],0.0050223996,0.0639654390561606
1766,[2128.3008],834.88354,[1293.4175],0.0050223996,0.06397249771342103
1767,[2130.058],837.6664,[1292.3918],0.0050223996,0.0639795558023537
1768,[2157.375],866.0134,[1291.3616],0.0050223996,0.06398661332540911
1769,[2135.2246],844.89874,[1290.326],0.0050223996,0.06399367028347126
1770,[2161.8813],872.5692,[1289.3121],0.0050223996,0.06400072668005341
1771,[2132.6729],844.3867,[1288.2864],0.0050223996,0.06400778251509225
1772,[2143.6995],856.45447,[1287.2451],0.0050223996,0.06401483778897143
1773,[2128.666],842.44727,[1286.2188],0.0050223996,0.06402189250134227
1774,[2131.059],845.8645,[1285.1946],0.0050223996,0.06402894665501166
1775,[2120.5552],836.39813,[1284.1571],0.0050223996,0.06403600024997128
1776,[2134.933],851.8121,[1283.121],0.0050223996,0.06404305328803961
1777,[2114.4097],832.31506,[1282.0946],0.0050223996,0.06405010576885228
1778,[2144.1475],863.0907,[1281.0566],0.0050223996,0.06405715769473183
1779,[2131.7563],851.7431,[1280.0133],0.0050223996,0.06406420906408788
1780,[2137.8062],858.84064,[1278.9655],0.0050223996,0.0640712598768563
1781,[2135.2292],857.31104,[1277.9182],0.0050223996,0.06407831013008183
1782,[2140.6394],863.7677,[1276.8717],0.0050223996,0.06408535982263852
1783,[2113.885],838.06616,[1275.8188],0.0050223996,0.06409240895205601
1784,[2123.9373],849.15204,[1274.7853],0.0050223996,0.06409945751882953
1785,[2111.8206],838.07007,[1273.7504],0.0050223996,0.064106505523743
1786,[2124.625],851.9108,[1272.7141],0.0050223996,0.06411355296795326
1787,[2128.7817],857.0913,[1271.6902],0.0050223996,0.06412059985227603
1788,[2140.3074],869.6453,[1270.6621],0.0050223996,0.06412764617664296
1789,[2127.3743],857.7351,[1269.6392],0.0050223996,0.06413469194138796
1790,[2104.8794],836.2837,[1268.5957],0.0050223996,0.06414173714550844
1791,[2110.4321],842.8838,[1267.5483],0.0050223996,0.06414878178894434
1792,[2107.9712],841.45056,[1266.5208],0.0050223996,0.06415582587155763
1793,[2126.7412],861.239,[1265.5022],0.0050223996,0.06416286939384264
1794,[2126.022],861.5537,[1264.4683],0.0050223996,0.06416991235506153
1795,[2115.8484],852.4105,[1263.4379],0.0050223996,0.06417695475519655
1796,[2125.984],863.55994,[1262.424],0.0050223996,0.06418399659532922
1797,[2151.112],889.704,[1261.4081],0.0050223996,0.06419103787632473
1798,[2117.123],856.71967,[1260.4033],0.0050223996,0.06419807859869528
1799,[2118.2612],858.87634,[1259.3848],0.0050223996,0.06420511876252356
1800,[2094.5825],836.23016,[1258.3524],0.0050223996,0.06421215836703392
1801,[2137.732],880.41113,[1257.3209],0.0050223996,0.064219197411827
1802,[2138.3462],882.02734,[1256.319],0.0050223996,0.06422623589758181
1803,[2090.0361],834.6929,[1255.3433],0.0050223996,0.0642332738261338
1804,[2090.454],836.09436,[1254.3599],0.0050223996,0.06424031119966644
1805,[2086.526],833.1761,[1253.3499],0.0050223996,0.06424734801925633
1806,[2119.9517],867.6112,[1252.3403],0.0050223996,0.06425438428647187
1807,[2098.1963],846.8508,[1251.3455],0.0050223996,0.06426142000234322
1808,[2113.6626],863.3008,[1250.3618],0.0050223996,0.06426845516787444
1809,[2103.9883],854.59607,[1249.3923],0.0050223996,0.064275489783769
1810,[2100.7983],852.3917,[1248.4065],0.0050223996,0.0642825238498748
1811,[2118.938],871.52075,[1247.4172],0.0050223996,0.06428955736621086
1812,[2066.829],820.39825,[1246.431],0.0050223996,0.06429659033345302
1813,[2084.6667],839.2205,[1245.4462],0.0050223996,0.06430362275180726
1814,[2091.1226],846.6638,[1244.4586],0.0050223996,0.0643106546223595
1815,[2128.732],885.2777,[1243.4542],0.0050223996,0.06431768594505385
1816,[2102.267],859.82495,[1242.4423],0.0050223996,0.06432471671791627
1817,[2100.7483],859.3015,[1241.4468],0.0050223996,0.06433174694000773
1818,[2073.5044],833.0567,[1240.4475],0.0050223996,0.06433877661039607
1819,[2085.8496],846.4179,[1239.4316],0.0050223996,0.06434580572849363
1820,[2073.485],835.0883,[1238.3967],0.0050223996,0.06435283429257944
1821,[2070.2334],832.8705,[1237.363],0.0050223996,0.06435986230271437
1822,[2074.7397],838.4104,[1236.3293],0.0050223996,0.06436688975963065
1823,[2094.2224],858.9244,[1235.2981],0.0050223996,0.06437391666497352
1824,[2064.709],830.4398,[1234.2693],0.0050223996,0.06438094301941451
1825,[2076.9983],843.7621,[1233.2362],0.0050223996,0.06438796882310598
1826,[2097.1763],864.97,[1232.2063],0.0050223996,0.0643949940769839
1827,[2061.1475],829.96106,[1231.1863],0.0050223996,0.06440201878137347
1828,[2062.6836],832.5119,[1230.1718],0.0050223996,0.06440904293750352
1829,[2079.409],850.25665,[1229.1523],0.0050223996,0.06441606654636217
1830,[2090.204],862.0648,[1228.1394],0.0050223996,0.0644230896103063
1831,[2073.6409],846.53955,[1227.1013],0.0050223996,0.0644301121280332
1832,[2054.8193],828.7575,[1226.0619],0.0050223996,0.0644371340982252
1833,[2063.496],838.46783,[1225.0282],0.0050223996,0.06444415552078286
1834,[2077.8628],853.87305,[1223.9897],0.0050223996,0.06445117639483092
1835,[2072.9827],850.0193,[1222.9634],0.0050223996,0.06445819672006825
1836,[2096.0654],874.10236,[1221.9633],0.0050223996,0.06446521649686163
1837,[2065.103],844.1328,[1220.9703],0.0050223996,0.06447223572467627
1838,[2065.419],845.4617,[1219.9573],0.0050223996,0.06447925440202992
1839,[2065.2434],846.2918,[1218.9515],0.0050223996,0.06448627252839546
1840,[2057.4185],839.4668,[1217.9517],0.0050223996,0.06449329010408208
1841,[2064.5737],847.61304,[1216.9608],0.0050223996,0.0645003071295311
1842,[2047.8069],831.8501,[1215.9568],0.0050223996,0.0645073236042348
1843,[2044.2856],829.3278,[1214.9578],0.0050223996,0.06451433952805652
1844,[2058.3691],844.42834,[1213.9407],0.0050223996,0.06452135490009928
1845,[2044.4149],831.4889,[1212.9259],0.0050223996,0.06452836971902794
1846,[2050.9617],839.048,[1211.9137],0.0050223996,0.06453538398563685
1847,[2056.902],846.00903,[1210.8931],0.0050223996,0.06454239769958589
1848,[2085.617],875.72705,[1209.8898],0.0050223996,0.06454941086215485
1849,[2086.8215],877.91833,[1208.9032],0.0050223996,0.06455642347442764
1850,[2034.4142],826.4774,[1207.9368],0.0050223996,0.06456343553667335
1851,[2066.8423],859.8813,[1206.9609],0.0050223996,0.06457044704935763
1852,[2038.8512],832.87024,[1205.981],0.0050223996,0.06457745801078686
1853,[2082.6355],877.64197,[1204.9935],0.0050223996,0.06458446842033397
1854,[2077.4287],873.4135,[1204.0154],0.0050223996,0.06459147827737058
1855,[2037.0399],833.9879,[1203.0519],0.0050223996,0.06459848758164276
1856,[2053.3892],851.298,[1202.0912],0.0050223996,0.06460549633366253
1857,[2068.1855],867.0476,[1201.1381],0.0050223996,0.06461250453450332
1858,[2045.2227],845.04755,[1200.1752],0.0050223996,0.06461951218374548
1859,[2064.3613],865.1415,[1199.22],0.0050223996,0.0646265192807572
1860,[2054.6152],856.3354,[1198.2797],0.0050223996,0.06463352582580642
1861,[2024.6543],827.3147,[1197.3396],0.0050223996,0.06464053181819218
1862,[2051.5115],855.11536,[1196.396],0.0050223996,0.0646475372594437
1863,[2059.2957],863.8413,[1195.4543],0.0050223996,0.06465454215114033
1864,[2053.2673],858.7409,[1194.5264],0.0050223996,0.06466154649452496
1865,[2040.6251],847.0343,[1193.5908],0.0050223996,0.06466855029043761
1866,[2061.5923],868.9546,[1192.6377],0.0050223996,0.0646755535385807
1867,[2042.084],850.41064,[1191.6733],0.0050223996,0.06468255623853625
1868,[2004.6361],813.9366,[1190.6995],0.0050223996,0.06468955839024873
1869,[2040.2709],850.5535,[1189.7173],0.0050223996,0.06469655999444245
1870,[2036.4723],847.7334,[1188.7389],0.0050223996,0.06470356105166541
1871,[2068.1296],880.3536,[1187.776],0.0050223996,0.06471056156352673
1872,[2039.622],852.7809,[1186.8411],0.0050223996,0.06471756153173208
1873,[2025.297],839.39124,[1185.9059],0.0050223996,0.06472456095746446
1874,[2039.3998],854.4166,[1184.9832],0.0050223996,0.06473155984278131
1875,[2017.3599],833.3114,[1184.0485],0.0050223996,0.06473855818892804
1876,[2044.1414],861.03503,[1183.1064],0.0050223996,0.06474555599673838
1877,[2039.4911],857.3067,[1182.1843],0.0050223996,0.06475255326749076
1878,[2045.3744],864.1105,[1181.2639],0.0050223996,0.06475955000077736
1879,[2033.5498],853.21985,[1180.3301],0.0050223996,0.06476654619430097
1880,[2034.5913],855.1936,[1179.3977],0.0050223996,0.06477354184659734
1881,[2016.6704],838.208,[1178.4624],0.0050223996,0.06478053695668304
1882,[2036.7832],859.2545,[1177.5286],0.0050223996,0.06478753152390723
1883,[2029.2996],852.7006,[1176.5989],0.0050223996,0.06479452554936381
1884,[2022.3845],846.7127,[1175.6718],0.0050223996,0.06480151903397052
1885,[2019.3772],844.6472,[1174.73],0.0050223996,0.06480851197854838
1886,[2022.822],849.0364,[1173.7855],0.0050223996,0.06481550438323798
1887,[2009.5247],836.6803,[1172.8445],0.0050223996,0.06482249624998782
1888,[2027.4763],855.5846,[1171.8916],0.0050223996,0.06482948758000548
1889,[2042.3932],871.4818,[1170.9113],0.0050223996,0.06483647837330084
1890,[2033.4226],863.47986,[1169.9429],0.0050223996,0.06484346862873593
1891,[2021.9736],852.9826,[1168.991],0.0050223996,0.06485045834725148
1892,[2039.5962],871.5676,[1168.0286],0.0050223996,0.06485744752893513
1893,[2012.2611],845.1963,[1167.0647],0.0050223996,0.06486443617440468
1894,[2017.5608],851.4421,[1166.1188],0.0050223996,0.0648714242836554
1895,[2020.514],855.3341,[1165.1799],0.0050223996,0.06487841185805324
1896,[2025.3429],861.0873,[1164.2556],0.0050223996,0.06488539889706209
1897,[2006.1813],842.8535,[1163.3278],0.0050223996,0.06489238540071177
